"cluster_id","cluster_x","cluster_y","hashtags_text","hashtags_lang","hashtags_freq"
270,25.77928617,63.685207,NA,NA,NA
271,20.974279,59.8999925,NA,NA,NA
272,27.650863,64.3893035,"finland kainuu kajaani kuhmo","en fi en fi","1 1 1 1"
273,27.17793767,62.59069317,"airaksela ala carte europe finland kuopio marketing nike reliever savo sisig stress visitkuopio visitsavo wynethscooking","und en en und und und und und en und en en und und en","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
274,21.31798925,62.94822206,"futsalfi gameday liiga liiga solidaarisuus tappara tappara thatcher vaasa vaasa vaasansport vuokkarinnuorimestari","et fi fi it fi fi it fi et fi fi it","1 1 2 1 1 2 1 1 1 1 3 1"
275,26.5115505,63.3984755,NA,NA,NA
276,24.64024425,65.745086,NA,NA,NA
277,22.454542,59.9824385,NA,NA,NA
278,27.38374175,66.910907,NA,NA,NA
279,29.8004771,61.9685923,"elämä jumbojuusto","fi fi","1 1"
280,25.050163,67.773235,"autumn ig_finland ig_mood nature outdoorlasertag unitingpeople visitfinland","en en en en en en en","1 1 1 1 1 1 1"
281,24.205622,67.2883735,NA,NA,NA
282,23.107958,60.6728235,NA,NA,NA
283,29.6526805,64.1693755,"apukuski finland frozen hymiö isopalonen kuhmo kuhmo lähiruoka lake luonnontuote luonto metsä sieni suppilovahvero talvi winter","fi en en fi en en fi et en et fi et et et en en","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
284,29.253115,65.9869665,"karhunkierros kuusamo lonkero nightrun pizza pizzatime polkujuoksu yöjuoksu","fi fi fi fi fi fi fi fi","1 1 1 1 1 1 1 1"
285,26.32645464,60.45594923,"art compassionembodied dancing healing","en en en en","1 1 1 1"
286,28.1609321,61.0977636,"chocolate dog elämä ensilumenladulla eurojackpot finland finland gallery hcska hyvinvointi inhimillinentekijä jokerit jokerit kärpät keltamustastadi keltamustat khl khlfi khlfi kids kisapuisto kisapuisto4000 lapeenranta lappeenranta lätkäonparastapaikanpäällä lauantaipäivänhuumaa liiga lprpy maanantairastit maiart meidänpojat oikyllä olut pienpanimo prisma pyöräily saipa savonlinna suunnistus syksy travel ukonniemi veikkaus vpcx yle","und fi fi fi fi fi und fi en fi fi en fi fi fi fi en en fi und fi fi und fi fi fi fi fi fi fi fi fi fi fi und fi fi fi fi fi und fi fi fi fi","1 1 1 1 1 1 1 1 1 1 3 1 1 2 1 1 1 1 1 1 1 1 1 4 1 1 3 1 1 1 2 1 1 1 1 1 7 1 1 1 1 1 1 1 3"
287,30.3540125,63.378857,"boat finland first koli nationalpark port snow up wake","en en en en en en en en en","1 2 1 2 2 1 1 1 1"
288,21.7647645,60.42404617,"archipelago fctps liigaan masennoituminen pilaatvsarjayhdelläkirjaimella spider streethawk tkomv uunoturhapuro vainsuomijuttuja vesamattiloiri","ro fi fi fi fi ro fi fi fi fi fi","1 1 1 1 1 1 1 1 1 1 1"
289,24.43124775,64.3521645,NA,NA,NA
290,26.10100225,64.52114025,NA,NA,NA
291,23.792408,67.8167555,"finland squirrelgilet ylläs","en en en","1 1 1"
292,28.0015955,66.1465275,NA,NA,NA
293,27.1588065,65.523535,NA,NA,NA
294,26.731248,63.9332935,NA,NA,NA
295,21.41791,60.9901785,NA,NA,NA
296,26.5882145,66.0014765,NA,NA,NA
297,26.0311075,66.669948,"catalonia couple digi ensilumenlatu ensilumenlatu erävalvonta fashionshow finland finnishdesign kunta lakeus lapland mall manutd modelling mybrand mydesign newrightwingattack nofilter nofilterneeded notsodemocratic palvelut referendum rops rovaniemi rovaniemi rovaniemi salametsästys shamefull spain teatiamo valioliiga veikkausliiga visitrovaniemi welcomewinter","en en und et fi fi en en fi und en und en fi en fi fi en en en en und en fi en fi und fi en en fi fi fi und et","1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1"
298,28.949175,67.1056285,NA,NA,NA
299,28.440533,67.6489615,NA,NA,NA
300,25.2419285,65.942678,NA,NA,NA
301,27.014109,67.7046295,NA,NA,NA
302,28.522907,61.7362745,NA,NA,NA
303,29.065463,65.0436585,NA,NA,NA
304,28.465884,65.5483855,NA,NA,NA
305,30.3693335,62.238447,"100heittoa 100koppia floorball innebandy keskikarjala mokeharkat mummola pohjoiskarjala posse salibandy sauna tohmajärvi","und und und und fi und fi fi fi und fi fi","1 1 2 2 1 2 1 1 1 2 1 1"
306,26.808741,64.6912375,NA,NA,NA
307,28.7819915,63.720269,NA,NA,NA
308,25.8218805,63.07912,"ducks herätys himtoo keski latauspiste nhlfi polvi sähköauto tomimetsäketo","fi fi und fi fi fi fi fi und","1 1 1 1 1 1 1 1 1"
309,-19.00682,64.893057,"<U+043A><U+043E><U+043B><U+043B><U+0435><U+043A><U+0446><U+0438><U+044F>_<U+0448><U+0430><U+043F><U+043E><U+043A> <U+0627><U+0644><U+0634><U+0641><U+0642> <U+0627><U+0644><U+0634><U+0641><U+0642>_<U+0627><U+0644><U+0642><U+0637><U+0628><U+064A> <U+0627><U+0644><U+0645><U+0633><U+0627><U+0641><U+0631><U+0648><U+0646>_<U+0627><U+0644><U+0639><U+0631><U+0628> <U+0627><U+064A><U+0633><U+0644><U+0646><U+062F><U+0627> <U+0633><U+0645><U+0627><U+0648><U+064A>_<U+0644><U+0644><U+0627><U+0633><U+062A><U+0643><U+0634><U+0627><U+0641> <U+0633><U+064A><U+0627><U+062D><U+0629>_<U+0627><U+0644><U+0639><U+0631><U+0628> <U+30A2><U+30A4><U+30B9><U+30E9><U+30F3><U+30C9> <U+30B4><U+30C3><U+30C9><U+30D5><U+30A9><U+30B9> <U+6EDD> <U+795E><U+306E><U+6EDD> <U+81EA><U+7136> 12ogelda 174min 365is 3m 60min 6x7 aðförin adventure adventureawaits airport allthefreestuff amordehermanas analslut antifa architecture avgeek badtiming barry beach beach beautifuldestinations beautyofnature beer belowdeck betterthantherapy big bioeconomy bizarre björtframtíð blackbeach blacksheep blm bluelagoon booberrysnaps brandurjons bravo bywho cakegate castles cisco columbian csgo defence defend divaproblems dominos365 dominos365 doorstepdiaries drivingholiday drone dronefilming dronestagram editpeopleedit esolympusigers2017 everything explorecanada fall fall familygoals familytravel faxafoss feeltheburn film fisting flash flói fotboltinet freestuff fun gaming geeksrule gerumbetur getupandgo geturekkibeðið geysir geysir glace glacier goðafoss goddess goodmorning grænframtíð grand gym hallgrímskirkja handbolti happyness harpa harpareykjavik harveyweinstein hasselblad hasselblad500cm hellisheiði help heythatsmyname hipopótamo höfn hofn höfumhátt holiday howfarhaveweallcome hudmun iceberg iceland iceland iceland iceland iceland iceland iceland2017 iceland2017 iceland2017 icelandadventure icelandadventure icelandair icelanddrone icelandichorse icelandicsheep icelandlove icelandphoto icelandtravel icelandtravel icelandtravel icelandtrip icelandtrip icelandtrip icried igersiceland ilovemyjob impressive incall insertkosningaloforð ísland island jamesmundie jamesmundieart janejacobs jokulsarlon jokulsarlon jürgenwettke justgivemethechance keflavik kneelnfl korfubolti kosningar kótilettukvöld kynningar langjökull lava leanbodyiceland liars light lindelof livecam livestream loforðaflaumurinn loveiceland lovemoment lovetheburn magichour magnifique mamiya manutd marvelsinhumans masshole matartwitter mediumformat mediumformat metoo mittelformat moot2017 moremorganelli morning morningsun morskaya_milya_team mourinho muninn mybeautifullife mylife mystopover mythology naturalwonders nature nature netflix nheeteaw2017 nikon nm17 northdakota northernlights northernlights notmycupoftea nowords obsessed ölfus olisdeildin onemanshow onlyinthepeg origami origami3d origamianimal paella paxex peninsula phonesex photo photoeveryday photography productphotography puffins raphanaislândia raphanomundo raven ravensoficeland reikiavik relationships relationships reykjavic reykjavik reykjavík reykjavik reykjavik rhoc rhonj richturns25 rifinn roadside saegreifinn sandiego saturday saturday selfoss selfshot sexualabuse sheep silversable sismo skagafjordur small snaefellsnes snapchat snapchat sonyalpha spiderman squadgoals stjarnanpirates stjarnanteamgym strangerthings2 streetphotography streets streetstyle strokkur summer sun sunrise sunrise sunset surpriseinside swimming tapasbar tennessee terremoto þessisnúður þingborg titties travel travel travel travel travel traveladdict traveling travels umfn underarmouriceland unreal útieldun vanlife videoshoot vík vikings vinstrigraen visiticeland víst visualinspiration vivaespaña volby2017 volcano vsco wanderlust waterfall weekend weekendvibes weird what whythehecknot workout xxxshow ztulli","ru ar ar ar ar ar ar ja ja ja ja ja und en is es en in is es und en is es en en en en en en en is en fr en en en is en fr is en en en en is is en en en und en en en is is en cs is en und fr en en en en en en en is en en en en und en en is is is en en en is und is en is fr fr en fi fr is en en en is en en en en und und en en en en is und is no en is fr en es fr in is no en es in en in fr en en en en en en es in en es in is en pt fr en is en fr und und is en fr en en en en cs is is is en en is fi en is en en is fr en en en fr in is en en und in und is und es en en fr ru is en en en fr fi no fr ja en is en is en en is en fr en is is cs en en en en und en en fr en fr en en en pt pt en en es en fr en en en is und en en is en en en en en is is fr en en en nl en is en en fr en en en is is en en en en is en fr en fr en en und en fr nl is is fr en es fr in no en es es is is fr und is en en en is en is en und cs en is en en fr fr en en en en fr is","1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 24 2 2 2 4 1 3 1 1 1 1 1 1 1 1 1 1 7 1 1 3 2 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 7 1 1 1 1 1 4 1 2 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1 1 2 1 2 1 4 2 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 3 1 1 1 1 1 1 1 2"
